date,channel,impressions,spend
12-09-2023,Email,8415,2935.21
12-09-2023,Email,6525,3761.21
12-09-2023,Social Media,5175,1811.74
12-09-2023,SMS,8052,4623.82
11-09-2023,App,8492,2409.29
11-09-2023,Email,4434,1213.69
11-09-2023,SMS,4443,1567.5
11-09-2023,App,5973,3900.65
11-09-2023,Social Media,5809,4902.4
11-09-2023,Social Media,7838,4127.05
11-09-2023,SMS,4148,2888.55
11-09-2023,Social Media,4009,3738.55
11-09-2023,Email,1952,1325.1
10-09-2023,Social Media,8307,2485.34
10-09-2023,App,2730,4378.08
10-09-2023,Social Media,9119,3218.78
10-09-2023,Email,7783,2926.19
10-09-2023,SMS,2148,4644.66
10-09-2023,SMS,9214,3266.85
10-09-2023,SMS,5239,3674.11
10-09-2023,Email,5035,4247.24
10-09-2023,Social Media,9603,4530.72
09-09-2023,SMS,7413,1966.07
09-09-2023,Email,1413,1392.02
09-09-2023,Email,2999,3307.38
09-09-2023,SMS,9773,1486.87
09-09-2023,SMS,9768,3214.3
09-09-2023,Email,7293,3132.63
09-09-2023,SMS,4582,1974.02
09-09-2023,SMS,8973,3502.23
09-09-2023,SMS,9912,2227.26
08-09-2023,SMS,7291,1494.68
08-09-2023,App,7353,3827.02
08-09-2023,Email,4146,3428.32
08-09-2023,SMS,8532,2293.41
08-09-2023,Social Media,9557,4513.64
08-09-2023,App,8510,3544.88
08-09-2023,Email,2680,4261.69
08-09-2023,Social Media,3889,3448.18
08-09-2023,Social Media,7562,4518.36
07-09-2023,App,7320,2607.78
07-09-2023,Email,2091,4759.49
07-09-2023,SMS,7621,4338.46
07-09-2023,SMS,3129,3958.22
07-09-2023,SMS,5682,2482.29
07-09-2023,Social Media,2071,1973.17
07-09-2023,Email,8744,3175.86
07-09-2023,SMS,7478,1401.31
07-09-2023,Social Media,3082,4893.32
06-09-2023,Email,2059,3814.3
06-09-2023,SMS,4982,3617.12
06-09-2023,SMS,6668,1540.71
06-09-2023,Email,4541,3104.47
06-09-2023,SMS,7831,2432.78
06-09-2023,App,2500,4559.98
06-09-2023,SMS,5713,4653.64
06-09-2023,Email,5231,4040.88
06-09-2023,Social Media,6999,3065.54
05-09-2023,App,5489,1939.01
05-09-2023,Social Media,2191,4562.51
05-09-2023,Social Media,5825,1356.25
05-09-2023,SMS,5412,2095.4
05-09-2023,Social Media,1768,1047.5
05-09-2023,App,5160,4704.62
05-09-2023,Social Media,2351,2037.52
05-09-2023,Social Media,8159,2911.55
05-09-2023,Social Media,1952,3176.97
04-09-2023,App,3805,1387.99
04-09-2023,Email,2702,4433
04-09-2023,Social Media,6027,1737.08
04-09-2023,App,8069,3798.22
04-09-2023,Social Media,6571,2533.96
04-09-2023,SMS,1450,3943.03
04-09-2023,App,4038,1136
04-09-2023,Social Media,5497,3466.9
04-09-2023,SMS,2745,3000.92
03-09-2023,Social Media,4316,1274.02
03-09-2023,Social Media,9885,2514.31
03-09-2023,Email,4332,4140.24
03-09-2023,Social Media,5609,4382.82
03-09-2023,Email,3667,3682.21
03-09-2023,Social Media,4588,3949.35
03-09-2023,App,1340,2663.37
03-09-2023,Email,3423,2395.56
03-09-2023,Social Media,4339,3644.89
02-09-2023,Email,3836,1925.11
02-09-2023,Social Media,3295,2830
02-09-2023,App,5856,4608.58
02-09-2023,SMS,9910,2890.97
02-09-2023,SMS,1032,4889.66
02-09-2023,App,1448,3628.87
02-09-2023,App,7791,4892.46
02-09-2023,Social Media,4986,2794.01
02-09-2023,Email,7670,1554.87
01-09-2023,Social Media,5915,3919.81
01-09-2023,SMS,6818,4533.01
01-09-2023,Social Media,7806,4346.98
01-09-2023,App,2479,3233.46
01-09-2023,Social Media,8770,1719.42
01-09-2023,Email,5265,4831.55
01-09-2023,App,1359,4858.51
01-09-2023,Social Media,1573,3419.96
01-09-2023,Social Media,7542,3579.45
31-08-2023,SMS,1693,4279.74
31-08-2023,Social Media,2228,2077.29
31-08-2023,App,1952,3332.46
31-08-2023,Email,1626,3874.21
31-08-2023,App,2919,3574.94
31-08-2023,SMS,5906,2462.65
31-08-2023,Social Media,1386,3348.97
31-08-2023,Email,3995,2318.83
31-08-2023,Social Media,4487,2760.46
30-08-2023,App,2119,1619.6
30-08-2023,Email,6017,4328.26
30-08-2023,SMS,5771,3234.95
30-08-2023,Social Media,6248,2633.53
30-08-2023,App,3369,4661.71
30-08-2023,Social Media,8648,4581.84
30-08-2023,Social Media,1286,2358.77
30-08-2023,Social Media,2800,4334.2
30-08-2023,Email,3531,3488.64
29-08-2023,Social Media,7032,1387.31
29-08-2023,SMS,4739,1403.91
29-08-2023,App,5419,2517.43
29-08-2023,SMS,5288,2111.86
29-08-2023,Email,7166,1052.86
29-08-2023,Social Media,5104,1124.87
29-08-2023,Social Media,8946,3978.74
29-08-2023,SMS,5916,1894.16
29-08-2023,Email,4435,2858.43
28-08-2023,App,7398,3417.07
28-08-2023,App,9554,4342.04
28-08-2023,SMS,3315,4864.26
28-08-2023,SMS,4621,4537.48
28-08-2023,App,5332,3368.16
28-08-2023,Email,2727,3155.94
28-08-2023,Social Media,2317,1000.63
28-08-2023,Email,4456,4739.19
28-08-2023,Social Media,5353,3304.96
27-08-2023,SMS,8328,4517.52
27-08-2023,SMS,1324,3910.95
27-08-2023,SMS,9734,3256.52
27-08-2023,SMS,4579,1561.47
27-08-2023,App,8239,2381.57
27-08-2023,SMS,8700,2492.1
27-08-2023,SMS,5793,2783.96
27-08-2023,SMS,6045,1220
27-08-2023,App,4018,2634.45
26-08-2023,Social Media,8873,2695.32
26-08-2023,Social Media,6337,4168.52
26-08-2023,Email,6990,3303.48
26-08-2023,App,9963,3456.51
26-08-2023,Email,2307,3722.31
26-08-2023,SMS,5024,4855.37
26-08-2023,SMS,3721,1857.89
26-08-2023,Email,2381,1079.14
26-08-2023,SMS,4174,1449.28
25-08-2023,SMS,6830,2386.12
25-08-2023,Social Media,2062,2181.33
25-08-2023,Social Media,8811,1351.88
25-08-2023,Social Media,2943,3319.28
25-08-2023,App,2409,2333.39
25-08-2023,App,1790,1231.51
25-08-2023,App,8679,2001.44
25-08-2023,SMS,4460,2331.31
25-08-2023,Email,2923,1480.41
24-08-2023,App,2053,1460.27
24-08-2023,SMS,6510,2874.48
24-08-2023,App,1921,4017.66
24-08-2023,App,5230,3359.51
24-08-2023,SMS,8250,3007.8
24-08-2023,Email,2722,1428.35
24-08-2023,Social Media,1664,3118.5
24-08-2023,SMS,5393,1031.78
24-08-2023,SMS,7262,4082.7
23-08-2023,SMS,6960,3670.76
23-08-2023,SMS,9258,1751.4
23-08-2023,App,9103,1468.23
23-08-2023,Social Media,1464,3138.87
23-08-2023,SMS,4939,3682.44
23-08-2023,Social Media,9930,3666.47
23-08-2023,Email,3493,3492.56
23-08-2023,SMS,1587,4865.85
23-08-2023,App,2281,1256.32
22-08-2023,App,3988,1510.27
22-08-2023,App,9300,2321.67
22-08-2023,App,3776,1093.74
22-08-2023,Email,9402,1117.84
22-08-2023,Email,5172,4124.97
22-08-2023,Email,5257,1473.3
22-08-2023,App,9525,2764.83
22-08-2023,Social Media,3164,4075.72
22-08-2023,App,7418,4140.24
21-08-2023,Social Media,4608,2032.97
21-08-2023,SMS,9529,2021.16
21-08-2023,Social Media,8159,4361.27
21-08-2023,Social Media,2165,4340.43
21-08-2023,Social Media,8545,2978.52
21-08-2023,App,9427,1370.09
21-08-2023,SMS,3827,2355.46
21-08-2023,Email,8699,2514.31
21-08-2023,SMS,7253,3694.09
20-08-2023,Email,3441,1837.83
20-08-2023,SMS,3578,2500.34
20-08-2023,Social Media,6261,2235.3
20-08-2023,Email,4655,3724.59
20-08-2023,App,8594,4311.64
20-08-2023,SMS,1553,1819.45
20-08-2023,Email,7507,2677.33
20-08-2023,Email,9064,2231.94
20-08-2023,App,6316,4317.64
19-08-2023,SMS,4204,1246.11
19-08-2023,Social Media,6832,4679.47
19-08-2023,Social Media,4639,3256.5
19-08-2023,App,5840,1923.51
19-08-2023,Social Media,6449,4317.71
19-08-2023,Social Media,2159,1404.28
19-08-2023,Email,2556,1108.34
19-08-2023,Email,9373,2416.12
19-08-2023,Social Media,6278,2908.68
18-08-2023,Email,2381,4340.1
18-08-2023,Social Media,1676,4299.94
18-08-2023,App,1881,3015.23
18-08-2023,Social Media,5098,3093.04
18-08-2023,Social Media,2065,4051.39
18-08-2023,Social Media,2410,2030.76
18-08-2023,SMS,5446,2235.85
18-08-2023,SMS,1590,1977.13
18-08-2023,App,4114,2356.75
17-08-2023,Social Media,2869,1908.74
17-08-2023,App,6324,4352.2
17-08-2023,Social Media,8367,1538.52
17-08-2023,SMS,7435,2662.49
17-08-2023,Email,8938,2832.76
17-08-2023,Social Media,6334,1568.47
17-08-2023,Social Media,7343,1440.9
17-08-2023,SMS,2778,1093.5
17-08-2023,SMS,7887,4905.28
16-08-2023,Email,8091,3474.53
16-08-2023,App,5670,3211.97
16-08-2023,Social Media,6110,1634.68
16-08-2023,App,6322,3482.46
16-08-2023,SMS,4694,1185.26
16-08-2023,Social Media,8050,3559
16-08-2023,Social Media,9821,3033.82
16-08-2023,Email,9711,2326.47
16-08-2023,Email,2371,3577.08
15-08-2023,Social Media,6291,4143.86
15-08-2023,App,8091,1716.52
15-08-2023,Email,6951,1389.26
15-08-2023,App,2036,2680.23
15-08-2023,Social Media,1163,2688.15
15-08-2023,App,8771,3701.46
15-08-2023,App,8155,1816.43
15-08-2023,Social Media,3401,3055.59
15-08-2023,Social Media,3359,4341.71
14-08-2023,Social Media,2292,3200.69
14-08-2023,Social Media,9167,4404.67
14-08-2023,Email,9492,3233.9
14-08-2023,Social Media,5381,4401.26
14-08-2023,App,9556,4563.92
14-08-2023,Social Media,4104,1690.16
14-08-2023,App,2759,4967.12
14-08-2023,Email,4449,4941.74
14-08-2023,Email,3899,1965.68
13-08-2023,App,3396,4140.55
13-08-2023,App,6929,3471.27
13-08-2023,SMS,9048,3993.33
13-08-2023,Email,7561,4793.8
13-08-2023,App,5634,4438.87
13-08-2023,SMS,9843,3089.55
13-08-2023,App,5783,3608.57
13-08-2023,SMS,6496,4102.73
13-08-2023,Email,4145,3326.39
12-08-2023,Email,6867,4054.28
12-08-2023,Social Media,8313,4696.57
12-08-2023,Email,1915,1270.59
12-08-2023,SMS,7088,4075.48
12-08-2023,SMS,4805,2049.84
12-08-2023,Email,9881,1534.22
12-08-2023,Social Media,8123,3282.08
12-08-2023,SMS,4895,1753.65
12-08-2023,Email,2849,4542.97
11-08-2023,Social Media,7135,1519.15
11-08-2023,App,4271,4232.01
11-08-2023,Email,1322,4808.4
11-08-2023,Email,8302,3357.2
11-08-2023,Social Media,3763,3609.68
11-08-2023,Email,1554,4320.04
11-08-2023,SMS,1376,2535
11-08-2023,Social Media,4887,4925.8
11-08-2023,App,1793,3745.09
10-08-2023,SMS,9320,1776.11
10-08-2023,App,1300,3295.4
10-08-2023,SMS,4537,2162.83
10-08-2023,Social Media,9469,3840.21
10-08-2023,Social Media,3342,3650.81
10-08-2023,Email,9661,4573.44
10-08-2023,Social Media,1630,1931.79
10-08-2023,App,3928,2256.14
10-08-2023,App,6959,3557.13
09-08-2023,SMS,2898,1013.78
09-08-2023,App,7298,1554.1
09-08-2023,App,2836,4675.14
09-08-2023,App,8950,1831.04
09-08-2023,App,2090,2575.58
09-08-2023,App,6088,1001.72
09-08-2023,SMS,1777,1848.09
09-08-2023,SMS,7798,2237.73
09-08-2023,Social Media,6501,4170.25
08-08-2023,App,7471,1878.52
08-08-2023,Email,4611,1818.72
08-08-2023,Email,7547,3932.22
08-08-2023,Social Media,6335,2900.46
08-08-2023,SMS,8947,4927.43
08-08-2023,App,2835,1908.19
08-08-2023,SMS,6475,4464.94
08-08-2023,SMS,8311,3911.44
08-08-2023,Email,1831,2250.59
07-08-2023,Email,2657,4458.07
07-08-2023,Email,4570,1753.52
07-08-2023,SMS,5140,2969.52
07-08-2023,Email,8428,4303.18
07-08-2023,SMS,8313,3118.89
07-08-2023,SMS,4133,3272.29
07-08-2023,App,4292,4990.53
07-08-2023,SMS,6856,1352.03
07-08-2023,SMS,5771,3443.96
06-08-2023,Email,5820,4021.15
06-08-2023,Email,6494,1003.75
06-08-2023,App,7776,4873
06-08-2023,Social Media,8498,1182.47
06-08-2023,App,7615,2602.97
06-08-2023,Email,5440,3339.81
06-08-2023,Email,9646,4147.91
06-08-2023,Social Media,6280,3297.65
06-08-2023,App,6427,2898.03
05-08-2023,App,2795,2589.78
05-08-2023,SMS,5991,1136.34
05-08-2023,Email,1461,3581.12
05-08-2023,App,5835,4361.38
05-08-2023,SMS,9987,3531.2
05-08-2023,App,6188,4520.91
05-08-2023,Social Media,8265,4903.17
05-08-2023,SMS,5041,4690.66
05-08-2023,Social Media,2309,4051.48
04-08-2023,Email,9199,4995.9
04-08-2023,SMS,1468,1832.01
04-08-2023,SMS,2493,3063.6
04-08-2023,Social Media,3577,1703.35
04-08-2023,Email,4068,3395.34
04-08-2023,Social Media,2576,2551.26
04-08-2023,SMS,9581,2069.52
04-08-2023,SMS,8132,4404.77
04-08-2023,App,4054,3460.48
03-08-2023,App,6830,4011.57
03-08-2023,SMS,4288,3144.36
03-08-2023,App,2781,2077.21
03-08-2023,App,2049,4751.78
03-08-2023,Social Media,8057,1263.36
03-08-2023,Email,2095,1621.55
03-08-2023,Social Media,2694,2482.71
03-08-2023,App,5473,4787.42
03-08-2023,App,8293,2193.55
02-08-2023,Social Media,5756,1175.61
02-08-2023,App,3272,1575
02-08-2023,App,8556,1973.62
02-08-2023,App,6714,1685.86
02-08-2023,SMS,6265,1326.6
02-08-2023,App,5700,3021.39
02-08-2023,App,2519,1760.01
02-08-2023,Social Media,9896,2704.17
02-08-2023,Social Media,2909,4228.37
01-08-2023,Email,8150,4325.42
01-08-2023,Email,1528,1814.77
01-08-2023,Email,8511,1697.29
01-08-2023,Email,5631,2616.86
01-08-2023,Social Media,2579,3717.08
01-08-2023,Email,1788,4638.16
01-08-2023,Social Media,4730,1403.01
01-08-2023,Social Media,6002,2608.95
01-08-2023,Social Media,1149,3156.26
31-07-2023,SMS,1364,3121.67
31-07-2023,Email,6464,2142.17
31-07-2023,Social Media,2772,2741.13
31-07-2023,Social Media,8051,1398.06
31-07-2023,App,1328,1706.3
31-07-2023,Social Media,2049,3711.64
31-07-2023,Email,2375,2294.13
31-07-2023,Email,6664,1603.61
31-07-2023,App,7790,4367.8
30-07-2023,SMS,5649,1171.52
30-07-2023,SMS,4658,3362.03
30-07-2023,Email,2188,3452.33
30-07-2023,Social Media,5596,3439.01
30-07-2023,Social Media,2422,1043.87
30-07-2023,App,8349,4210.88
30-07-2023,App,6110,2839.61
30-07-2023,Email,2988,1232.73
30-07-2023,App,8564,3532.05
29-07-2023,Email,5151,3382.61
29-07-2023,Social Media,3220,3945.77
29-07-2023,Email,3952,3169.71
29-07-2023,SMS,5257,2171.13
29-07-2023,SMS,5715,1476.88
29-07-2023,SMS,6933,1927.15
29-07-2023,App,1979,2827.36
29-07-2023,App,7338,4646.83
29-07-2023,Email,5726,2465.46
28-07-2023,Social Media,5614,1847.47
28-07-2023,App,8073,4609.26
28-07-2023,SMS,3612,4496.22
28-07-2023,Email,6030,4583.31
28-07-2023,Email,5519,3860.78
28-07-2023,App,8376,1613.46
28-07-2023,Social Media,3770,2698.36
28-07-2023,Email,5884,4545.52
28-07-2023,Social Media,5265,4882.19
27-07-2023,App,9055,1210.2
27-07-2023,Social Media,1230,1518.59
27-07-2023,SMS,7911,3025.45
27-07-2023,Social Media,5371,1306.58
27-07-2023,SMS,9910,2046.93
27-07-2023,Social Media,6662,3597.93
27-07-2023,App,7448,3137.31
27-07-2023,Social Media,9892,2897.69
27-07-2023,SMS,8853,1337.05
26-07-2023,App,9581,3510.67
26-07-2023,SMS,5883,4872.54
26-07-2023,App,8126,3897.31
26-07-2023,Email,5199,2757.21
26-07-2023,SMS,8175,3027.98
26-07-2023,SMS,2933,1462.6
26-07-2023,Social Media,3820,2863.38
26-07-2023,App,5277,4816.04
26-07-2023,Social Media,8723,3066.26
25-07-2023,Email,7702,2483.1
25-07-2023,Social Media,1345,3538.32
25-07-2023,Email,9845,3761.62
25-07-2023,Email,7490,4436.24
25-07-2023,Social Media,4803,2978.64
25-07-2023,App,3795,4123.04
25-07-2023,SMS,2290,3496.61
25-07-2023,Social Media,9738,3510.95
25-07-2023,Social Media,3635,1479.26
24-07-2023,SMS,9363,1673.9
24-07-2023,Email,6799,2762.33
24-07-2023,Social Media,5254,1293.52
24-07-2023,Email,8532,1073.63
24-07-2023,Social Media,9488,4396.56
24-07-2023,Social Media,5814,1554.86
24-07-2023,Social Media,2863,1517.39
24-07-2023,Social Media,9304,2119.36
24-07-2023,App,9769,4016.96
23-07-2023,Email,8690,3092.87
23-07-2023,SMS,1651,3030.36
23-07-2023,SMS,8975,1966.38
23-07-2023,App,9603,4632.78
23-07-2023,Email,1205,3418.92
23-07-2023,Social Media,4477,3594.79
23-07-2023,SMS,1238,1842.05
23-07-2023,Email,9083,2440.48
23-07-2023,Social Media,3232,3628.8
22-07-2023,Social Media,7776,4923.01
22-07-2023,Email,6093,1769.62
22-07-2023,Email,7962,4409.68
22-07-2023,Email,5466,3896.95
22-07-2023,Email,2925,4549.5
22-07-2023,Email,3548,3330.64
22-07-2023,Social Media,8897,3544.84
22-07-2023,SMS,5929,1227.91
22-07-2023,App,9886,2392.91
21-07-2023,Email,9823,3338.27
21-07-2023,Social Media,2596,2686.1
21-07-2023,SMS,6640,2369.26
21-07-2023,Email,8836,1225.95
21-07-2023,Email,9305,4922.4
21-07-2023,Social Media,6446,2141.61
21-07-2023,Email,8076,1658.73
21-07-2023,SMS,7792,4589.55
21-07-2023,Social Media,4113,2088.15
20-07-2023,App,7951,2037.67
20-07-2023,App,6558,3046.48
20-07-2023,SMS,8469,3828.32
20-07-2023,Social Media,8815,1347.97
20-07-2023,App,2323,2849.91
20-07-2023,App,7390,4256.97
20-07-2023,Social Media,7394,1154.59
20-07-2023,SMS,7344,3321.56
20-07-2023,Email,8644,3466.04
19-07-2023,App,4702,1296.31
19-07-2023,App,4218,3389.78
19-07-2023,App,1568,4400.99
19-07-2023,Social Media,8400,2702.92
19-07-2023,App,8258,4777.76
19-07-2023,App,4047,2269.36
19-07-2023,Email,8776,2244.92
19-07-2023,App,1600,2445.85
19-07-2023,App,9760,1440.64
18-07-2023,Social Media,6221,4555.46
18-07-2023,App,6702,3494.17
18-07-2023,Social Media,3906,3342.04
18-07-2023,App,5117,2041.99
18-07-2023,Social Media,9125,4318.84
18-07-2023,Social Media,1716,4953.44
18-07-2023,SMS,3887,4840.78
18-07-2023,SMS,5325,4593.91
18-07-2023,SMS,9786,1383.06
17-07-2023,SMS,4971,4256.15
17-07-2023,Email,3071,3950.92
17-07-2023,App,1180,2440.55
17-07-2023,App,5241,3842.32
17-07-2023,App,8589,3470.65
17-07-2023,Email,1112,3880.69
17-07-2023,Email,3485,2118.36
17-07-2023,Social Media,5502,3878.63
17-07-2023,Email,8933,4416.1
16-07-2023,Email,7454,3762.2
16-07-2023,Email,6477,3973.26
16-07-2023,SMS,3426,3701.3
16-07-2023,Social Media,3018,2779.12
16-07-2023,App,5548,2215.86
16-07-2023,App,2991,4472.45
16-07-2023,App,6042,4024.46
16-07-2023,SMS,4427,1865.28
16-07-2023,Social Media,7197,3953.95
15-07-2023,SMS,1510,1651.71
15-07-2023,Email,8209,3370.3
15-07-2023,SMS,9187,2159.06
15-07-2023,Social Media,7153,2016.31
15-07-2023,App,9984,3533.03
15-07-2023,Email,4255,2276.84
15-07-2023,SMS,3753,2350.89
15-07-2023,Email,8852,4331.7
15-07-2023,SMS,1221,3246.3
14-07-2023,SMS,8196,3213.56
14-07-2023,App,8602,1964.28
14-07-2023,SMS,5512,4142.86
14-07-2023,App,1478,2062.1
14-07-2023,Email,5858,3842.09
14-07-2023,Social Media,3931,4332.72
14-07-2023,Social Media,3362,4260.64
14-07-2023,Email,8204,3964.53
14-07-2023,SMS,4502,3196.43
13-07-2023,SMS,5279,2196.04
13-07-2023,Email,6045,4797.31
13-07-2023,Social Media,3027,3470.92
13-07-2023,Social Media,3917,4815.28
13-07-2023,Social Media,9769,1987.75
13-07-2023,App,3531,4304.59
13-07-2023,Email,7293,4228.67
13-07-2023,SMS,5257,2884.06
13-07-2023,Email,7325,4996.63
12-07-2023,Social Media,6607,4683.64
12-07-2023,Social Media,1643,1865.19
12-07-2023,Social Media,9961,2162.22
12-07-2023,SMS,6937,3662.89
12-07-2023,App,7982,2214.56
12-07-2023,Social Media,2426,2038.58
12-07-2023,Email,3554,3967.92
12-07-2023,Email,2916,1847.14
12-07-2023,App,2004,4868.16
11-07-2023,Email,9767,4676.8
11-07-2023,Email,5826,3214.92
11-07-2023,SMS,8022,4262.09
11-07-2023,App,8128,2476.03
11-07-2023,Social Media,4746,3508.13
11-07-2023,SMS,2631,4370.47
11-07-2023,App,4737,1445.99
11-07-2023,App,9207,4363.03
11-07-2023,SMS,2067,3649.51
10-07-2023,App,8877,4152.65
10-07-2023,Email,2474,1258
10-07-2023,Social Media,4505,2215.29
10-07-2023,App,3928,3838.58
10-07-2023,Email,8221,2733.68
10-07-2023,Social Media,8228,3886.84
10-07-2023,Social Media,2914,2469.96
10-07-2023,SMS,5812,3326.03
10-07-2023,SMS,4809,4945.14
09-07-2023,SMS,1775,4205.49
09-07-2023,App,9659,4252.43
09-07-2023,SMS,8120,1820.33
09-07-2023,App,7362,2794.09
09-07-2023,Email,2730,4602.22
09-07-2023,App,5879,1391.16
09-07-2023,App,3669,2880.23
09-07-2023,Email,4911,4253.24
09-07-2023,Email,9759,4886.45
08-07-2023,SMS,3076,4472.4
08-07-2023,Email,6856,3506.31
08-07-2023,App,5606,2952.1
08-07-2023,SMS,6403,1071.64
08-07-2023,Email,1903,2610.63
08-07-2023,Social Media,3529,2810.58
08-07-2023,Email,6549,1623.8
08-07-2023,Social Media,5516,4614.5
08-07-2023,Social Media,8529,2587.44
07-07-2023,Email,3152,2896.94
07-07-2023,Social Media,7059,3721.46
07-07-2023,App,7863,3806.03
07-07-2023,Social Media,5149,2947.59
07-07-2023,Email,4746,2052.97
07-07-2023,SMS,2247,4782.35
07-07-2023,App,3574,1787.41
07-07-2023,Social Media,3775,4864.2
07-07-2023,SMS,9905,3437.15
06-07-2023,SMS,7912,1538.03
06-07-2023,Social Media,3034,2072.19
06-07-2023,SMS,3954,1618.02
06-07-2023,Email,1532,3374.94
06-07-2023,Email,7594,4612.16
06-07-2023,Email,4883,3450.1
06-07-2023,Email,6570,4673.12
06-07-2023,Email,6344,4170.07
06-07-2023,Social Media,7464,1392.21
05-07-2023,Social Media,7274,1477.56
05-07-2023,SMS,8387,4442.91
05-07-2023,App,3214,2680.09
05-07-2023,App,5102,1549.17
05-07-2023,Social Media,5109,1211.35
05-07-2023,App,8266,2904.48
05-07-2023,Social Media,1561,4290.31
05-07-2023,Social Media,2710,3397.7
05-07-2023,App,3720,3849.71
04-07-2023,SMS,8647,1521.94
04-07-2023,Email,1539,1877.23
04-07-2023,SMS,3167,2135.12
04-07-2023,SMS,5250,1353.31
04-07-2023,SMS,9420,1695.38
04-07-2023,App,1812,1665.23
04-07-2023,Social Media,8273,2589.79
04-07-2023,App,7660,2689.77
04-07-2023,Email,8468,4864.68
03-07-2023,App,5425,2328.86
03-07-2023,Email,8143,4694.8
03-07-2023,SMS,6115,3485.33
03-07-2023,Email,1802,4980.25
03-07-2023,Email,9437,1341.63
03-07-2023,SMS,7666,1754.91
03-07-2023,SMS,5772,3390.48
03-07-2023,SMS,8698,1880.52
03-07-2023,SMS,4788,2636.87
02-07-2023,App,7919,3055.9
02-07-2023,SMS,3285,2931.88
02-07-2023,App,5644,1462.52
02-07-2023,Email,1109,4853.87
02-07-2023,Social Media,4902,1910.7
02-07-2023,App,6251,1466.91
02-07-2023,Email,5287,2873.38
02-07-2023,App,4325,3017.79
02-07-2023,SMS,8217,1959.42
01-07-2023,Email,3662,2843.71
01-07-2023,Social Media,8622,1215.94
01-07-2023,Social Media,5069,3150.51
01-07-2023,App,7902,3415.12
01-07-2023,App,1299,1385.92
01-07-2023,App,5943,1548.41
01-07-2023,Social Media,6646,2477.44
01-07-2023,App,6620,2651.22
01-07-2023,Social Media,4489,4054.05
30-06-2023,Email,4847,2635.82
30-06-2023,SMS,6274,3831.34
30-06-2023,Social Media,4977,4209.04
30-06-2023,App,7196,1991.59
30-06-2023,SMS,6950,1469.42
30-06-2023,App,7651,2673.38
30-06-2023,App,3158,4046.83
30-06-2023,App,2969,4646.99
30-06-2023,Email,3916,2413.69
29-06-2023,App,2819,2540.35
29-06-2023,Email,8569,1373.53
29-06-2023,Email,1725,4294.96
29-06-2023,App,7398,3813.4
29-06-2023,Social Media,7584,3928.8
29-06-2023,App,3004,1044.49
29-06-2023,Social Media,8988,1669.84
29-06-2023,App,8088,3982.47
29-06-2023,App,6260,3484.66
28-06-2023,Email,3987,4470.49
28-06-2023,App,1356,1627.27
28-06-2023,Email,7881,2936.12
28-06-2023,Email,3927,1965.36
28-06-2023,SMS,6066,3782.85
28-06-2023,Email,7688,3654.01
28-06-2023,SMS,1427,4081.54
28-06-2023,SMS,4118,2377.31
28-06-2023,SMS,3118,3806.92
27-06-2023,SMS,7412,1017.16
27-06-2023,Email,1176,1718.37
27-06-2023,App,5980,2393.32
27-06-2023,Social Media,6499,2394
27-06-2023,Email,7237,2119.27
27-06-2023,Social Media,9683,3420.08
27-06-2023,App,5533,4350.79
27-06-2023,App,8793,1548.43
27-06-2023,App,8182,1394.41
26-06-2023,SMS,5474,2286.06
26-06-2023,SMS,6661,1745.93
26-06-2023,Social Media,9200,4790.22
26-06-2023,Social Media,8823,2385.18
26-06-2023,SMS,8846,3233.33
26-06-2023,App,9809,1086.76
26-06-2023,Social Media,6655,4646.53
26-06-2023,Social Media,7547,4190.67
26-06-2023,App,6243,3157.51
25-06-2023,SMS,3774,1282.09
25-06-2023,Email,7330,3462.23
25-06-2023,App,8185,1748.48
25-06-2023,Social Media,9170,3345.74
25-06-2023,SMS,9573,4829.63
25-06-2023,App,4586,3170.87
25-06-2023,Email,2573,4220.54
25-06-2023,Email,3076,2135.49
25-06-2023,SMS,9632,2021.79
24-06-2023,App,7099,3009.82
24-06-2023,Email,4854,1521.9
24-06-2023,Social Media,8682,2502.06
24-06-2023,Social Media,4742,3823.17
24-06-2023,Social Media,4587,1630.61
24-06-2023,App,9875,3578.95
24-06-2023,App,2547,3597.84
24-06-2023,Email,1351,1996.55
24-06-2023,App,3389,4236.61
23-06-2023,Social Media,8851,2116.01
23-06-2023,Social Media,8054,1913.02
23-06-2023,Social Media,5368,1549.99
23-06-2023,App,5068,2854.05
23-06-2023,SMS,8396,3632.55
23-06-2023,SMS,1556,2592.1
23-06-2023,Email,1206,2170.74
23-06-2023,App,4656,2156.3
23-06-2023,Email,9004,4567.8
22-06-2023,Email,3091,2748.32
22-06-2023,Social Media,3228,3342.97
22-06-2023,Email,8393,4940.79
22-06-2023,Email,9524,4819.51
22-06-2023,SMS,1205,1763.32
22-06-2023,Social Media,6947,3857.86
22-06-2023,SMS,8881,1363.24
22-06-2023,App,5278,2136.52
22-06-2023,SMS,1435,4367.37
21-06-2023,Social Media,1846,4311.02
21-06-2023,App,5125,4430.93
21-06-2023,Social Media,1806,2385.87
21-06-2023,SMS,9045,1088.95
21-06-2023,SMS,5472,4757.36
21-06-2023,App,7646,3296.51
21-06-2023,Email,1197,3484.97
21-06-2023,Social Media,8890,3012.18
21-06-2023,Email,4725,2107.29
20-06-2023,Email,6855,3923.26
20-06-2023,Email,7037,3665.15
20-06-2023,SMS,6951,3874.36
20-06-2023,App,9651,2168.81
